time,CONSENSUSCREATETOPIC,CONSENSUSSUBMITMESSAGE,CONTRACTCALL,CRYPTOAPPROVEALLOWANCE,CRYPTOCREATEACCOUNT,CRYPTODELETEALLOWANCE,CRYPTOTRANSFER,CRYPTOUPDATEACCOUNT,FILEUPDATE,SCHEDULECREATE,SCHEDULESIGN,TOKENASSOCIATE,TOKENBURN,TOKENDISSOCIATE,TOKENFREEZE,TOKENGRANTKYC,TOKENMINT,UTILPRNG
2023-07-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006016394773761714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006536238978845652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0046124991220755154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008924567321884428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005203627602941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004532908298985934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004527133338160753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00426572388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00492691923916752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006126646513677811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004610633123883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003627465972989564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0043533971978371505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004615953931286105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0052686777338447925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00875753805365597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005635161179418643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004983302145646681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005088333196885987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004568649848950333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004986624711538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004757673683631362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006130751472300066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.002937739954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004929618867330017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004603820200476379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.013674367780191694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.009061120103407755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006683223797850907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0048848400424628445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0062962541344956414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004799687289719626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006497425821489483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006269546916449086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005811797799338479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006747662807118255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005580180741786448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006040391181387573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005866588412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00666380207230583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005264320719276613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00582773864978903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004810878110542477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0051789361566484515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0066028427969465646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006702043174150629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006960357817807514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.007268275832819247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006067624256825076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0040957476264044945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005603089431468961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.009044080381515315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005394204035532995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005582463644366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005298008791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005157458274952919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00455968576629681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004196552130846836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0038566272575372325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00415736063247204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003962106076320939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00420702829336114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.013138275488731655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0073663611883075615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005604400514560362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005370551936976005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004259630504973221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006841418202109394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006062941532033426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00589136007655332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006974432426632428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005272592340659341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00371810939186468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0034921315510115297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004181098454502814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006896386388787101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006252435913773369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006047903705489614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006931105830005704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0056359642417061605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00509846437896071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005066782051667167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005629486276150628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00490488337944664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005763956163838812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004569088761279737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004062564379881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005945139310266332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0032886646099706744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0030016891190536117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008272697665642826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0034852885267588696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004337319398076326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003352145125974805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003786052062091503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004549321837628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0038444739749652294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004270933907898945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0031003739431396784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00800938271546009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004066393920308483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005367621549601738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004373688687782805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003792070244956772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0038056274424393276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.002124842105696637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0023709518832522583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033670434400800598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003470515162765671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0028445348683591915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004409542532137519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.018254004740271494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004703991430292081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003208491109741061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0024073640975286847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004028933913385826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003050920318423048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0046860327199484365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0036407203610930383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003943547441300421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0035132670770543074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.002673393831775701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003780559207104345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.007209618858078603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.014468231117147708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006463468740293357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005366467174762703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005661505497806277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004876542931281317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004806896156896064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00409917874510984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003950654510569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033302784182076815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0030227359316688566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0032246094305521168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.007077308140617345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004885127579529737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003702599618711951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003076357686139748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006371305395965071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008202825575021193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00498657596814491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004576407942001871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005881075176304654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0049242477849636215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004424221280043208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.006119532553125962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008085247911839503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004643639343645485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004449681841900311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0039036656415154408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0029962510347551342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
